20161216,16-12-2016,16,12,2016,15.807,16.161
20161219,19-12-2016,19,12,2016,15.696,16.05
20161220,20-12-2016,20,12,2016,15.682,16.053
20161221,21-12-2016,21,12,2016,15.719,16.088
20161222,22-12-2016,22,12,2016,15.648,16.013
20161223,23-12-2016,23,12,2016,15.43,15.791
20161226,26-12-2016,26,12,2016,15.436,15.798
20161227,27-12-2016,27,12,2016,15.419,15.779
20161228,28-12-2016,28,12,2016,15.522,15.886
20161229,29-12-2016,29,12,2016,15.767,16.14
20161230,30-12-2016,30,12,2016,15.759,16.126
20170102,02-01-2017,02,01,2017,15.79,16.164
20170103,03-01-2017,03,01,2017,15.785,16.158
20170104,04-01-2017,04,01,2017,15.998,16.371
20170105,05-01-2017,05,01,2017,15.862,16.234
20170106,06-01-2017,06,01,2017,15.691,16.052
20170109,09-01-2017,09,01,2017,15.711,16.075
20170110,10-01-2017,10,01,2017,15.737,16.101
20170111,11-01-2017,11,01,2017,15.751,16.114
20170112,12-01-2017,12,01,2017,15.719,16.081
20170113,13-01-2017,13,01,2017,15.725,16.083
20170116,16-01-2017,16,01,2017,15.732,16.089
20170117,17-01-2017,17,01,2017,15.758,16.123
20170118,18-01-2017,18,01,2017,15.831,16.196
20170119,19-01-2017,19,01,2017,15.822,16.193
20170120,20-01-2017,20,01,2017,15.762,16.127
20170123,23-01-2017,23,01,2017,15.796,16.159
20170124,24-01-2017,24,01,2017,15.818,16.187
20170125,25-01-2017,25,01,2017,15.816,16.18
20170126,26-01-2017,26,01,2017,15.806,16.186
20170127,27-01-2017,27,01,2017,15.783,16.149
20170130,30-01-2017,30,01,2017,15.803,16.167
20170131,31-01-2017,31,01,2017,15.771,16.143
20170201,01-02-2017,01,02,2017,15.686,16.049
20170202,02-02-2017,02,02,2017,15.569,15.919
20170203,03-02-2017,03,02,2017,15.512,15.878
20170206,06-02-2017,06,02,2017,15.619,15.975
20170207,07-02-2017,07,02,2017,15.595,15.95
20170208,08-02-2017,08,02,2017,15.573,15.956
20170209,09-02-2017,09,02,2017,15.543,15.923
20170210,10-02-2017,10,02,2017,15.427,15.814
20170213,13-02-2017,13,02,2017,15.38,15.762
20170214,14-02-2017,14,02,2017,15.417,15.796
20170215,15-02-2017,15,02,2017,15.313,15.695
20170216,16-02-2017,16,02,2017,15.293,15.682
20170217,17-02-2017,17,02,2017,15.552,15.946
20170220,20-02-2017,20,02,2017,15.591,15.986
20170221,21-02-2017,21,02,2017,15.517,15.911
20170222,22-02-2017,22,02,2017,15.416,15.804
20170223,23-02-2017,23,02,2017,15.44,15.828
20170224,24-02-2017,24,02,2017,15.37,15.763
20170301,01-03-2017,01,03,2017,15.341,15.737
20170302,02-03-2017,02,03,2017,15.291,15.688
20170303,03-03-2017,03,03,2017,15.311,15.708
20170306,06-03-2017,06,03,2017,15.311,15.708
20170307,07-03-2017,07,03,2017,15.384,15.781
20170308,08-03-2017,08,03,2017,15.489,15.885
20170309,09-03-2017,09,03,2017,15.47,15.866
20170310,10-03-2017,10,03,2017,15.382,15.788
20170313,13-03-2017,13,03,2017,15.396,15.81
20170314,14-03-2017,14,03,2017,15.393,15.814
20170315,15-03-2017,15,03,2017,15.402,15.822
20170316,16-03-2017,16,03,2017,15.405,15.826
20170317,17-03-2017,17,03,2017,15.403,15.823
20170320,20-03-2017,20,03,2017,15.511,15.931
20170321,21-03-2017,21,03,2017,15.48,15.901
20170322,22-03-2017,22,03,2017,15.476,15.897
20170323,23-03-2017,23,03,2017,15.484,15.905
20170327,27-03-2017,27,03,2017,15.463,15.883
20170328,28-03-2017,28,03,2017,15.419,15.84
20170329,29-03-2017,29,03,2017,15.322,15.742
20170330,30-03-2017,30,03,2017,15.275,15.695
20170331,31-03-2017,31,03,2017,15.277,15.634
20170403,03-04-2017,03,04,2017,15.294,15.72
20170404,04-04-2017,04,04,2017,15.264,15.688
20170405,05-04-2017,05,04,2017,15.229,15.65
20170406,06-04-2017,06,04,2017,15.26,15.682
20170407,07-04-2017,07,04,2017,15.248,15.663
20170410,10-04-2017,10,04,2017,15.137,15.554
20170411,11-04-2017,11,04,2017,15.102,15.521
20170412,12-04-2017,12,04,2017,15.066,15.491
20170417,17-04-2017,17,04,2017,15.083,15.504
20170418,18-04-2017,18,04,2017,15.129,15.554
20170419,19-04-2017,19,04,2017,15.297,15.718
20170420,20-04-2017,20,04,2017,15.273,15.695
20170421,21-04-2017,21,04,2017,15.294,15.716
20170425,25-04-2017,25,04,2017,15.303,15.726
20170426,26-04-2017,26,04,2017,15.33,15.75
20170427,27-04-2017,27,04,2017,15.314,15.735
20170428,28-04-2017,28,04,2017,15.293,15.719
20170502,02-05-2017,02,05,2017,15.188,15.611
20170503,03-05-2017,03,05,2017,15.159,15.575
20170504,04-05-2017,04,05,2017,15.222,15.644
20170505,05-05-2017,05,05,2017,15.223,15.646
20170508,08-05-2017,08,05,2017,15.276,15.702
20170509,09-05-2017,09,05,2017,15.416,15.837
20170510,10-05-2017,10,05,2017,15.407,15.83
20170511,11-05-2017,11,05,2017,15.327,15.75
20170512,12-05-2017,12,05,2017,15.308,15.732
20170515,15-05-2017,15,05,2017,15.367,15.789
20170516,16-05-2017,16,05,2017,15.462,15.89
20170517,17-05-2017,17,05,2017,15.478,15.904
20170518,18-05-2017,18,05,2017,15.84,16.27
20170519,19-05-2017,19,05,2017,15.8,16.222
20170522,22-05-2017,22,05,2017,15.983,16.407
20170523,23-05-2017,23,05,2017,15.926,16.341
20170524,24-05-2017,24,05,2017,15.916,16.339
20170526,26-05-2017,26,05,2017,15.872,16.295
20170529,29-05-2017,29,05,2017,15.868,16.291
20170530,30-05-2017,30,05,2017,15.947,16.37
20170531,31-05-2017,31,05,2017,15.955,16.377
20170601,01-06-2017,01,06,2017,15.889,16.316
20170602,02-06-2017,02,06,2017,15.874,16.302
20170605,05-06-2017,05,06,2017,15.876,16.297
20170606,06-06-2017,06,06,2017,15.852,16.271
20170607,07-06-2017,07,06,2017,15.848,16.268
20170608,08-06-2017,08,06,2017,15.793,16.213
20170609,09-06-2017,09,06,2017,15.744,16.165
20170612,12-06-2017,12,06,2017,15.757,16.177
20170613,13-06-2017,13,06,2017,15.747,16.168
20170614,14-06-2017,14,06,2017,15.71,16.13
20170615,15-06-2017,15,06,2017,15.78,16.2
20170616,16-06-2017,16,06,2017,15.869,16.289
20170619,19-06-2017,19,06,2017,15.969,16.391
20170621,21-06-2017,21,06,2017,16.097,16.53
20170622,22-06-2017,22,06,2017,16.009,16.442
20170623,23-06-2017,23,06,2017,15.985,16.42
20170626,26-06-2017,26,06,2017,16.118,16.546
20170627,27-06-2017,27,06,2017,16.23,16.663
20170628,28-06-2017,28,06,2017,16.247,16.676
20170629,29-06-2017,29,06,2017,16.318,16.751
20170630,30-06-2017,30,06,2017,16.448,16.877
20170703,03-07-2017,03,07,2017,16.617,17.057
20170704,04-07-2017,04,07,2017,16.739,17.181
20170705,05-07-2017,05,07,2017,16.955,17.399
20170706,06-07-2017,06,07,2017,16.915,17.379
20170707,07-07-2017,07,07,2017,16.828,17.292
20170710,10-07-2017,10,07,2017,16.816,17.28
20170711,11-07-2017,11,07,2017,16.839,17.3
20170712,12-07-2017,12,07,2017,16.79,17.258
20170713,13-07-2017,13,07,2017,16.802,17.259
20170714,14-07-2017,14,07,2017,16.674,17.135
20170717,17-07-2017,17,07,2017,16.733,17.193
20170718,18-07-2017,18,07,2017,16.934,17.391
20170719,19-07-2017,19,07,2017,17.007,17.457
20170720,20-07-2017,20,07,2017,16.994,17.458
20170721,21-07-2017,21,07,2017,17.2,17.659
20170724,24-07-2017,24,07,2017,17.257,17.714
20170725,25-07-2017,25,07,2017,17.243,17.662
20170726,26-07-2017,26,07,2017,17.308,17.763
20170727,27-07-2017,27,07,2017,17.404,17.861
20170728,28-07-2017,28,07,2017,17.551,18.01
20170731,31-07-2017,31,07,2017,17.48,17.937
20170801,01-08-2017,01,08,2017,17.404,17.867
20170802,02-08-2017,02,08,2017,17.389,17.858
20170803,03-08-2017,03,08,2017,17.473,17.936
20170804,04-08-2017,04,08,2017,17.475,17.938
20170807,07-08-2017,07,08,2017,17.509,17.972
20170808,08-08-2017,08,08,2017,17.512,17.975
20170809,09-08-2017,09,08,2017,17.531,17.989
20170810,10-08-2017,10,08,2017,17.524,17.987
20170811,11-08-2017,11,08,2017,17.524,17.987
20170814,14-08-2017,14,08,2017,17.014,17.468
20170815,15-08-2017,15,08,2017,16.894,17.351
20170816,16-08-2017,16,08,2017,17.012,17.474
20170817,17-08-2017,17,08,2017,17.158,17.621
20170818,18-08-2017,18,08,2017,17.101,17.565
20170822,22-08-2017,22,08,2017,17.035,17.499
20170823,23-08-2017,23,08,2017,17.046,17.507
20170824,24-08-2017,24,08,2017,17.003,17.463
20170825,25-08-2017,25,08,2017,17.022,17.485
