indice_tiempo,cer_diario,uva_diario,uvi_diario,fecha_num,compra_usd,venta_usd,venta_usd_65
2016-03-31,5.5636,14.05,14.05,20160331,14.539,14.889,24.56685
2016-04-01,5.5684,14.05,14.05,20160401,14.642,14.997,24.74505
2016-04-02,5.5732,14.06,14.06,20160402,14.679,15.039,24.81435
2016-04-03,5.5781,14.06,14.06,20160403,14.679,15.039,24.81435
2016-04-04,5.5829,14.06,14.06,20160404,14.679,15.039,24.81435
2016-04-05,5.5877,14.1,14.1,20160405,14.557,14.915,24.60975
2016-04-06,5.5925,14.11,14.12,20160406,14.568,14.927,24.62955
2016-04-07,5.5974,14.12,14.13,20160407,14.41,14.765,24.36225
2016-04-08,5.6022,14.14,14.14,20160408,14.344,14.694,24.2451
2016-04-09,5.607,14.15,14.16,20160409,14.393,14.74,24.321
2016-04-10,5.6119,14.15,14.16,20160410,14.393,14.74,24.321
2016-04-11,5.6167,14.15,14.16,20160411,14.393,14.74,24.321
2016-04-12,5.6216,14.18,14.2,20160412,14.388,14.74,24.321
2016-04-13,5.6264,14.2,14.21,20160413,14.279,14.633,24.14445
2016-04-14,5.6313,14.21,14.23,20160414,14.261,14.615,24.11475
2016-04-15,5.6362,14.22,14.24,20160415,14.123,14.478,23.8887
2016-04-16,5.641,14.23,14.25,20160416,14.027,14.382,23.7303
2016-04-17,5.6459,14.23,14.25,20160417,14.027,14.382,23.7303
2016-04-18,5.6508,14.23,14.25,20160418,14.027,14.382,23.7303
2016-04-19,5.6556,14.27,14.29,20160419,14.073,14.427,23.80455
2016-04-20,5.6605,14.28,14.31,20160420,14.177,14.535,23.98275
2016-04-21,5.6654,14.29,14.32,20160421,14.315,14.661,24.19065
2016-04-22,5.6703,14.31,14.33,20160422,14.269,14.619,24.12135
2016-04-23,5.6752,14.32,14.35,20160423,14.239,14.592,24.0768
2016-04-24,5.6801,14.32,14.35,20160424,14.239,14.592,24.0768
2016-04-25,5.685,14.32,14.35,20160425,14.239,14.592,24.0768
2016-04-26,5.6906,14.36,14.39,20160426,14.211,14.566,24.0339
2016-04-27,5.6961,14.37,14.39,20160427,14.117,14.471,23.87715
2016-04-28,5.7017,14.38,14.4,20160428,14.139,14.491,23.91015
2016-04-29,5.7073,14.4,14.4,20160429,14.158,14.51,23.9415
2016-04-30,5.7129,14.41,14.41,20160430,14.163,14.516,23.9514
2016-05-01,5.7185,14.41,14.41,20160501,14.163,14.516,23.9514
2016-05-02,5.7241,14.41,14.41,20160502,14.163,14.516,23.9514
2016-05-03,5.7297,14.46,14.42,20160503,14.105,14.464,23.8656
2016-05-04,5.7353,14.47,14.42,20160504,14.107,14.466,23.8689
2016-05-05,5.7409,14.48,14.43,20160505,14.172,14.516,23.9514
2016-05-06,5.7465,14.5,14.43,20160506,14.151,14.5,23.925
2016-05-07,5.7521,14.51,14.44,20160507,14.12,14.48,23.892
2016-05-08,5.7577,14.51,14.44,20160508,14.12,14.48,23.892
2016-05-09,5.7634,14.51,14.44,20160509,14.12,14.48,23.892
2016-05-10,5.769,14.55,14.45,20160510,14.143,14.495,23.91675
2016-05-11,5.7746,14.57,14.45,20160511,14.143,14.495,23.91675
2016-05-12,5.7803,14.58,14.46,20160512,14.105,14.464,23.8656
2016-05-13,5.7859,14.6,14.46,20160513,14.083,14.436,23.8194
2016-05-14,5.7916,14.61,14.47,20160514,14.066,14.424,23.7996
2016-05-15,5.7973,14.61,14.47,20160515,14.066,14.424,23.7996
2016-05-16,5.8029,14.61,14.47,20160516,14.066,14.424,23.7996
2016-05-17,5.8086,14.65,14.48,20160517,14.027,14.383,23.73195
2016-05-18,5.8143,14.67,14.48,20160518,14.031,14.382,23.7303
2016-05-19,5.82,14.68,14.49,20160519,14.002,14.36,23.694
2016-05-20,5.8257,14.7,14.49,20160520,13.961,14.312,23.6148
2016-05-21,5.8314,14.71,14.5,20160521,13.924,14.279,23.56035
2016-05-22,5.8371,14.71,14.5,20160522,13.924,14.279,23.56035
2016-05-23,5.8428,14.71,14.5,20160523,13.924,14.279,23.56035
2016-05-24,5.8485,14.75,14.51,20160524,13.945,14.294,23.5851
2016-05-25,5.8542,14.77,14.52,20160525,13.938,14.296,23.5884
2016-05-26,5.8605,14.77,14.52,20160526,13.938,14.296,23.5884
2016-05-27,5.8669,14.8,14.57,20160527,13.878,14.234,23.4861
2016-05-28,5.8732,14.82,14.62,20160528,13.88,14.234,23.4861
2016-05-29,5.8795,14.82,14.62,20160529,13.88,14.234,23.4861
2016-05-30,5.8858,14.82,14.62,20160530,13.88,14.234,23.4861
2016-05-31,5.8922,14.86,14.77,20160531,13.901,14.254,23.5191
2016-06-01,5.8985,14.88,14.82,20160601,13.877,14.219,23.46135
2016-06-02,5.9049,14.9,14.87,20160602,13.819,14.17,23.3805
2016-06-03,5.9112,14.91,14.92,20160603,13.782,14.138,23.3277
2016-06-04,5.9176,14.93,14.97,20160604,13.682,14.033,23.15445
2016-06-05,5.924,14.93,14.97,20160605,13.682,14.033,23.15445
2016-06-06,5.9304,14.93,14.97,20160606,13.682,14.033,23.15445
2016-06-07,5.9368,14.98,15.12,20160607,13.721,14.07,23.2155
2016-06-08,5.9432,14.99,15.17,20160608,13.722,14.074,23.2221
2016-06-09,5.9496,15.01,15.23,20160609,13.748,14.094,23.2551
2016-06-10,5.956,15.02,15.28,20160610,13.727,14.078,23.2287
2016-06-11,5.9624,15.04,15.33,20160611,13.724,14.072,23.2188
2016-06-12,5.9688,15.04,15.33,20160612,13.724,14.072,23.2188
2016-06-13,5.9752,15.04,15.33,20160613,13.724,14.072,23.2188
2016-06-14,5.9817,15.09,15.49,20160614,13.674,14.033,23.15445
2016-06-15,5.9881,15.11,15.54,20160615,13.663,14.013,23.12145
2016-06-16,5.9946,15.12,15.59,20160616,13.77,14.117,23.29305
2016-06-17,6.001,15.14,15.65,20160617,13.8,14.156,23.3574
2016-06-18,6.0075,15.14,15.65,20160618,13.8,14.156,23.3574
2016-06-19,6.014,15.14,15.65,20160619,13.8,14.156,23.3574
2016-06-20,6.0205,15.14,15.65,20160620,13.8,14.156,23.3574
2016-06-21,6.0269,15.14,15.65,20160621,13.8,14.156,23.3574
2016-06-22,6.0334,15.22,15.91,20160622,13.95,14.295,23.58675
2016-06-23,6.0399,15.24,15.97,20160623,14.188,14.542,23.9943
2016-06-24,6.0464,15.25,16.02,20160624,14.715,15.09,24.8985
2016-06-25,6.053,15.27,16.08,20160625,15.056,15.415,25.43475
2016-06-26,6.0613,15.27,16.08,20160626,15.056,15.415,25.43475
2016-06-27,6.0696,15.27,16.08,20160627,15.056,15.415,25.43475
2016-06-28,6.0779,15.33,16.15,20160628,14.847,15.207,25.09155
2016-06-29,6.0863,15.35,16.15,20160629,14.812,15.167,25.02555
2016-06-30,6.0946,15.37,16.16,20160630,14.853,15.211,25.09815
2016-07-01,6.103,15.39,16.17,20160701,14.972,15.332,25.2978
2016-07-02,6.1113,15.41,16.18,20160702,14.963,15.321,25.27965
2016-07-03,6.1197,15.41,16.18,20160703,14.963,15.321,25.27965
2016-07-04,6.1281,15.41,16.18,20160704,14.963,15.321,25.27965
2016-07-05,6.1365,15.48,16.2,20160705,14.839,15.194,25.0701
2016-07-06,6.145,15.5,16.21,20160706,14.661,15.012,24.7698
2016-07-07,6.1534,15.52,16.22,20160707,14.564,14.922,24.6213
2016-07-08,6.1618,15.54,16.22,20160708,14.593,14.946,24.6609
2016-07-09,6.1703,15.54,16.22,20160709,14.593,14.946,24.6609
2016-07-10,6.1788,15.54,16.22,20160710,14.593,14.946,24.6609
2016-07-11,6.1872,15.54,16.22,20160711,14.593,14.946,24.6609
2016-07-12,6.1957,15.62,16.26,20160712,14.501,14.859,24.51735
2016-07-13,6.2042,15.65,16.26,20160713,14.476,14.831,24.47115
2016-07-14,6.2127,15.67,16.27,20160714,14.577,14.939,24.64935
2016-07-15,6.2213,15.69,16.28,20160715,14.755,15.203,25.08495
2016-07-16,6.2273,15.71,16.29,20160716,15.003,15.354,25.3341
2016-07-17,6.2334,15.71,16.29,20160717,15.003,15.354,25.3341
2016-07-18,6.2395,15.71,16.29,20160718,15.003,15.354,25.3341
2016-07-19,6.2456,15.76,16.31,20160719,14.909,15.259,25.17735
2016-07-20,6.2517,15.77,16.32,20160720,14.873,15.228,25.1262
2016-07-21,6.2578,15.79,16.33,20160721,14.934,15.288,25.2252
2016-07-22,6.2639,15.8,16.34,20160722,14.809,15.161,25.01565
2016-07-23,6.27,15.82,16.34,20160723,14.806,15.16,25.014
2016-07-24,6.2761,15.82,16.34,20160724,14.806,15.16,25.014
2016-07-25,6.2823,15.82,16.34,20160725,14.806,15.16,25.014
2016-07-26,6.2884,15.86,16.37,20160726,14.811,15.165,25.02225
2016-07-27,6.2945,15.88,16.38,20160727,14.86,15.214,25.1031
2016-07-28,6.3007,15.9,16.39,20160728,14.905,15.259,25.17735
2016-07-29,6.3068,15.91,16.39,20160729,14.936,15.289,25.22685
2016-07-30,6.313,15.93,16.4,20160730,14.869,15.221,25.11465
2016-07-31,6.3192,15.93,16.4,20160731,14.869,15.221,25.11465
2016-08-01,6.3253,15.93,16.4,20160801,14.869,15.221,25.11465
2016-08-02,6.3315,15.97,16.43,20160802,14.75,15.105,24.92325
2016-08-03,6.3377,15.99,16.44,20160803,14.739,15.089,24.89685
2016-08-04,6.3439,16,16.44,20160804,14.755,15.102,24.9183
2016-08-05,6.3501,16.02,16.45,20160805,14.721,15.077,24.87705
2016-08-06,6.3563,16.04,16.46,20160806,14.641,14.996,24.7434
2016-08-07,6.3625,16.04,16.46,20160807,14.641,14.996,24.7434
2016-08-08,6.3687,16.04,16.46,20160808,14.641,14.996,24.7434
2016-08-09,6.3749,16.08,16.49,20160809,14.671,15.03,24.7995
2016-08-10,6.3811,16.1,16.49,20160810,14.622,14.972,24.7038
2016-08-11,6.3874,16.11,16.5,20160811,14.568,14.923,24.62295
2016-08-12,6.3936,16.13,16.51,20160812,14.582,14.937,24.64605
2016-08-13,6.3998,16.15,16.52,20160813,14.562,14.92,24.618
2016-08-14,6.4061,16.15,16.52,20160814,14.562,14.92,24.618
2016-08-15,6.4123,16.15,16.52,20160815,14.562,14.92,24.618
2016-08-16,6.4163,16.15,16.52,20160816,14.562,14.92,24.618
2016-08-17,6.4203,16.2,16.55,20160817,14.634,14.99,24.7335
2016-08-18,6.4244,16.21,16.56,20160818,14.778,15.139,24.97935
2016-08-19,6.4284,16.22,16.57,20160819,14.798,15.148,24.9942
2016-08-20,6.4324,16.23,16.58,20160820,14.755,15.113,24.93645
2016-08-21,6.4364,16.23,16.58,20160821,14.755,15.113,24.93645
2016-08-22,6.4404,16.23,16.58,20160822,14.755,15.113,24.93645
2016-08-23,6.4445,16.26,16.6,20160823,14.757,15.105,24.92325
2016-08-24,6.4485,16.27,16.6,20160824,14.764,15.117,24.94305
2016-08-25,6.4525,16.28,16.61,20160825,14.755,15.112,24.9348
2016-08-26,6.4565,16.29,16.61,20160826,14.833,15.185,25.05525
2016-08-27,6.4606,16.3,16.62,20160827,14.928,15.284,25.2186
2016-08-28,6.4646,16.3,16.62,20160828,14.928,15.284,25.2186
2016-08-29,6.4687,16.3,16.62,20160829,14.928,15.284,25.2186
2016-08-30,6.4727,16.34,16.63,20160830,14.929,15.289,25.22685
2016-08-31,6.4767,16.35,16.64,20160831,14.8,15.158,25.0107
2016-09-01,6.4808,16.36,16.65,20160901,14.782,15.132,24.9678
2016-09-02,6.4848,16.37,16.65,20160902,14.851,15.2,25.08
2016-09-03,6.4889,16.38,16.66,20160903,14.851,15.212,25.0998
2016-09-04,6.4929,16.38,16.66,20160904,14.851,15.212,25.0998
2016-09-05,6.497,16.38,16.66,20160905,14.851,15.212,25.0998
2016-09-06,6.5011,16.41,16.67,20160906,14.88,15.234,25.1361
2016-09-07,6.5051,16.42,16.68,20160907,14.9,15.253,25.16745
2016-09-08,6.5092,16.43,16.68,20160908,14.909,15.27,25.1955
2016-09-09,6.5133,16.44,16.69,20160909,14.893,15.247,25.15755
2016-09-10,6.5173,16.45,16.69,20160910,14.876,15.226,25.1229
2016-09-11,6.5214,16.45,16.69,20160911,14.876,15.226,25.1229
2016-09-12,6.5255,16.45,16.69,20160912,14.876,15.226,25.1229
2016-09-13,6.5295,16.48,16.71,20160913,14.931,15.291,25.23015
2016-09-14,6.5336,16.49,16.72,20160914,14.879,15.237,25.14105
2016-09-15,6.5377,16.5,16.72,20160915,14.905,15.258,25.1757
2016-09-16,6.5381,16.51,16.73,20160916,14.986,15.341,25.31265
2016-09-17,6.5385,16.51,16.73,20160917,14.99,15.349,25.32585
2016-09-18,6.5389,16.51,16.73,20160918,14.99,15.349,25.32585
2016-09-19,6.5393,16.51,16.73,20160919,14.99,15.349,25.32585
2016-09-20,6.5397,16.51,16.75,20160920,15.017,15.371,25.36215
2016-09-21,6.5401,16.51,16.75,20160921,15.003,15.354,25.3341
2016-09-22,6.5405,16.52,16.76,20160922,15.025,15.375,25.36875
2016-09-23,6.5409,16.52,16.76,20160923,15.017,15.374,25.3671
2016-09-24,6.5413,16.52,16.76,20160924,15.073,15.427,25.45455
2016-09-25,6.5417,16.52,16.76,20160925,15.073,15.427,25.45455
2016-09-26,6.5421,16.52,16.76,20160926,15.073,15.427,25.45455
2016-09-27,6.5425,16.52,16.77,20160927,15.088,15.447,25.48755
2016-09-28,6.5429,16.52,16.78,20160928,15.165,15.524,25.6146
2016-09-29,6.5433,16.52,16.78,20160929,15.232,15.591,25.72515
2016-09-30,6.5437,16.52,16.78,20160930,15.139,15.487,25.55355
2016-10-01,6.5441,16.52,16.79,20161001,15.065,15.418,25.4397
2016-10-02,6.5445,16.52,16.79,20161002,15.065,15.418,25.4397
2016-10-03,6.5449,16.52,16.79,20161003,15.065,15.418,25.4397
2016-10-04,6.5453,16.53,16.8,20161004,15.074,15.431,25.46115
2016-10-05,6.5457,16.53,16.8,20161005,15.068,15.421,25.44465
2016-10-06,6.5461,16.53,16.8,20161006,15.095,15.444,25.4826
2016-10-07,6.5465,16.53,16.81,20161007,15.088,15.443,25.48095
2016-10-08,6.5469,16.53,16.81,20161008,15.065,15.425,25.45125
2016-10-09,6.5473,16.53,16.81,20161009,15.065,15.425,25.45125
2016-10-10,6.5477,16.53,16.81,20161010,15.065,15.425,25.45125
2016-10-11,6.5481,16.53,16.81,20161011,15.065,15.425,25.45125
2016-10-12,6.5485,16.54,16.83,20161012,15.003,15.357,25.33905
2016-10-13,6.5489,16.54,16.83,20161013,14.995,15.351,25.32915
2016-10-14,6.5493,16.54,16.83,20161014,15.016,15.369,25.35885
2016-10-15,6.5497,16.54,16.84,20161015,15.065,15.427,25.45455
2016-10-16,6.552,16.54,16.84,20161016,15.065,15.427,25.45455
2016-10-17,6.5543,16.54,16.84,20161017,15.065,15.427,25.45455
2016-10-18,6.5566,16.55,16.85,20161018,15.066,15.425,25.45125
2016-10-19,6.5589,16.56,16.85,20161019,15.07,15.422,25.4463
2016-10-20,6.5612,16.56,16.85,20161020,15.042,15.399,25.40835
2016-10-21,6.5635,16.57,16.86,20161021,15.029,15.373,25.36545
2016-10-22,6.5658,16.57,16.87,20161022,14.972,15.331,25.29615
2016-10-23,6.5681,16.57,16.87,20161023,14.972,15.331,25.29615
2016-10-24,6.5704,16.57,16.87,20161024,14.972,15.331,25.29615
2016-10-25,6.5727,16.59,16.89,20161025,15.062,15.419,25.44135
2016-10-26,6.575,16.6,16.9,20161026,15.067,15.426,25.4529
2016-10-27,6.5773,16.6,16.91,20161027,15.059,15.417,25.43805
2016-10-28,6.5796,16.61,16.92,20161028,15.065,15.417,25.43805
2016-10-29,6.5819,16.62,16.93,20161029,15.046,15.401,25.41165
2016-10-30,6.5842,16.62,16.93,20161030,15.046,15.401,25.41165
2016-10-31,6.5865,16.62,16.93,20161031,15.046,15.401,25.41165
2016-11-01,6.5888,16.63,16.95,20161101,14.994,15.348,25.3242
2016-11-02,6.5912,16.64,16.96,20161102,14.947,15.302,25.2483
2016-11-03,6.5935,16.64,16.97,20161103,14.974,15.324,25.2846
2016-11-04,6.5958,16.65,16.97,20161104,14.936,15.282,25.2153
2016-11-05,6.5981,16.66,16.98,20161105,14.884,15.234,25.1361
2016-11-06,6.6004,16.66,16.98,20161106,14.884,15.234,25.1361
2016-11-07,6.6027,16.66,16.98,20161107,14.884,15.234,25.1361
2016-11-08,6.6051,16.67,17.01,20161108,14.879,15.229,25.12785
2016-11-09,6.6074,16.68,17.01,20161109,14.806,15.159,25.01235
2016-11-10,6.6097,16.69,17.02,20161110,14.927,15.282,25.2153
2016-11-11,6.612,16.69,17.03,20161111,15.13,15.483,25.54695
2016-11-12,6.6143,16.7,17.04,20161112,15.432,15.791,26.05515
2016-11-13,6.6167,16.7,17.04,20161113,15.432,15.791,26.05515
2016-11-14,6.619,16.7,17.04,20161114,15.432,15.791,26.05515
2016-11-15,6.6213,16.72,17.06,20161115,15.373,15.73,25.9545
2016-11-16,6.6266,16.72,17.07,20161116,15.371,15.726,25.9479
2016-11-17,6.6319,16.73,17.08,20161117,15.324,15.679,25.87035
2016-11-18,6.6372,16.75,17.09,20161118,15.33,15.685,25.88025
2016-11-19,6.6426,16.76,17.09,20161119,15.288,15.632,25.7928
2016-11-20,6.6479,16.76,17.09,20161120,15.288,15.632,25.7928
2016-11-21,6.6532,16.76,17.09,20161121,15.288,15.632,25.7928
2016-11-22,6.6586,16.8,17.16,20161122,15.315,15.663,25.84395
2016-11-23,6.6639,16.82,17.19,20161123,15.388,15.75,25.9875
2016-11-24,6.6693,16.83,17.22,20161124,15.419,15.762,26.0073
2016-11-25,6.6746,16.84,17.25,20161125,15.397,15.751,25.98915
2016-11-26,6.68,16.86,17.29,20161126,15.52,15.879,26.20035
2016-11-27,6.6853,16.86,17.29,20161127,15.52,15.879,26.20035
2016-11-28,6.6907,16.86,17.29,20161128,15.52,15.879,26.20035
2016-11-29,6.696,16.86,17.29,20161129,15.52,15.879,26.20035
2016-11-30,6.7014,16.91,17.41,20161130,15.734,16.1,26.565
2016-12-01,6.7068,16.92,17.44,20161201,15.728,16.095,26.55675
2016-12-02,6.7122,16.94,17.47,20161202,15.74,16.102,26.5683
2016-12-03,6.7176,16.95,17.5,20161203,15.763,16.123,26.60295
2016-12-04,6.7229,16.95,17.5,20161204,15.763,16.123,26.60295
2016-12-05,6.7283,16.95,17.5,20161205,15.763,16.123,26.60295
2016-12-06,6.7337,16.99,17.6,20161206,15.771,16.131,26.61615
2016-12-07,6.7391,17,17.63,20161207,15.832,16.188,26.7102
2016-12-08,6.7445,17.02,17.66,20161208,15.915,16.278,26.8587
2016-12-09,6.75,17.02,17.66,20161209,15.915,16.278,26.8587
2016-12-10,6.7554,17.02,17.66,20161210,15.915,16.278,26.8587
2016-12-11,6.7608,17.02,17.66,20161211,15.915,16.278,26.8587
2016-12-12,6.7662,17.02,17.66,20161212,15.915,16.278,26.8587
2016-12-13,6.7716,17.09,17.82,20161213,15.865,16.224,26.7696
2016-12-14,6.7771,17.1,17.85,20161214,15.824,16.17,26.6805
2016-12-15,6.7825,17.11,17.88,20161215,15.852,16.215,26.75475
2016-12-16,6.7859,17.13,17.91,20161216,15.807,16.161,26.66565
2016-12-17,6.7894,17.14,17.95,20161217,15.696,16.05,26.4825
2016-12-18,6.7928,17.14,17.95,20161218,15.696,16.05,26.4825
2016-12-19,6.7963,17.14,17.95,20161219,15.696,16.05,26.4825
2016-12-20,6.7997,17.16,18.04,20161220,15.682,16.053,26.48745
2016-12-21,6.8032,17.17,18.05,20161221,15.719,16.088,26.5452
2016-12-22,6.8066,17.18,18.06,20161222,15.648,16.013,26.42145
2016-12-23,6.8101,17.19,18.06,20161223,15.43,15.791,26.05515
2016-12-24,6.8135,17.2,18.07,20161224,15.436,15.798,26.0667
2016-12-25,6.817,17.2,18.07,20161225,15.436,15.798,26.0667
2016-12-26,6.8204,17.2,18.07,20161226,15.436,15.798,26.0667
2016-12-27,6.8239,17.22,18.09,20161227,15.419,15.779,26.03535
2016-12-28,6.8274,17.23,18.1,20161228,15.522,15.886,26.2119
2016-12-29,6.8308,17.24,18.11,20161229,15.767,16.14,26.631
2016-12-30,6.8343,17.25,18.12,20161230,15.759,16.126,26.6079
2016-12-31,6.8378,17.26,18.12,20161231,15.79,16.164,26.6706
2017-01-01,6.8412,17.26,18.12,20170101,15.79,16.164,26.6706
2017-01-02,6.8447,17.26,18.12,20170102,15.79,16.164,26.6706
2017-01-03,6.8482,17.29,18.15,20170103,15.785,16.158,26.6607
2017-01-04,6.8516,17.29,18.15,20170104,15.998,16.371,27.01215
2017-01-05,6.8551,17.3,18.16,20170105,15.862,16.234,26.7861
2017-01-06,6.8586,17.31,18.17,20170106,15.691,16.052,26.4858
2017-01-07,6.8621,17.32,18.18,20170107,15.711,16.075,26.52375
2017-01-08,6.8656,17.32,18.18,20170108,15.711,16.075,26.52375
2017-01-09,6.869,17.32,18.18,20170109,15.711,16.075,26.52375
2017-01-10,6.8725,17.35,18.2,20170110,15.737,16.101,26.56665
2017-01-11,6.876,17.36,18.21,20170111,15.751,16.114,26.5881
2017-01-12,6.8795,17.36,18.22,20170112,15.719,16.081,26.53365
2017-01-13,6.883,17.37,18.22,20170113,15.725,16.083,26.53695
2017-01-14,6.8865,17.38,18.23,20170114,15.732,16.089,26.54685
2017-01-15,6.89,17.38,18.23,20170115,15.732,16.089,26.54685
2017-01-16,6.8927,17.38,18.23,20170116,15.732,16.089,26.54685
2017-01-17,6.8953,17.41,18.25,20170117,15.758,16.123,26.60295
2017-01-18,6.898,17.41,18.26,20170118,15.831,16.196,26.7234
2017-01-19,6.9007,17.42,18.27,20170119,15.822,16.193,26.71845
2017-01-20,6.9034,17.43,18.28,20170120,15.762,16.127,26.60955
2017-01-21,6.9061,17.43,18.28,20170121,15.796,16.159,26.66235
2017-01-22,6.9088,17.43,18.28,20170122,15.796,16.159,26.66235
2017-01-23,6.9114,17.43,18.28,20170123,15.796,16.159,26.66235
2017-01-24,6.9141,17.45,18.29,20170124,15.818,16.187,26.70855
2017-01-25,6.9168,17.46,18.3,20170125,15.816,16.18,26.697
2017-01-26,6.9195,17.47,18.3,20170126,15.806,16.186,26.7069
2017-01-27,6.9222,17.47,18.31,20170127,15.783,16.149,26.64585
2017-01-28,6.9249,17.48,18.31,20170128,15.803,16.167,26.67555
2017-01-29,6.9276,17.48,18.31,20170129,15.803,16.167,26.67555
2017-01-30,6.9303,17.48,18.31,20170130,15.803,16.167,26.67555
2017-01-31,6.933,17.5,18.32,20170131,15.771,16.143,26.63595
2017-02-01,6.9357,17.51,18.33,20170201,15.686,16.049,26.48085
2017-02-02,6.9384,17.51,18.33,20170202,15.569,15.919,26.26635
2017-02-03,6.9411,17.52,18.34,20170203,15.512,15.878,26.1987
2017-02-04,6.9438,17.53,18.34,20170204,15.619,15.975,26.35875
2017-02-05,6.9465,17.53,18.34,20170205,15.619,15.975,26.35875
2017-02-06,6.9492,17.53,18.34,20170206,15.619,15.975,26.35875
2017-02-07,6.9519,17.55,18.35,20170207,15.595,15.95,26.3175
2017-02-08,6.9546,17.56,18.36,20170208,15.573,15.956,26.3274
2017-02-09,6.9573,17.56,18.36,20170209,15.543,15.923,26.27295
2017-02-10,6.96,17.57,18.36,20170210,15.427,15.814,26.0931
2017-02-11,6.9627,17.58,18.37,20170211,15.38,15.762,26.0073
2017-02-12,6.9654,17.58,18.37,20170212,15.38,15.762,26.0073
2017-02-13,6.9681,17.58,18.37,20170213,15.38,15.762,26.0073
2017-02-14,6.9708,17.6,18.38,20170214,15.417,15.796,26.0634
2017-02-15,6.9736,17.6,18.39,20170215,15.313,15.695,25.89675
2017-02-16,6.9767,17.61,18.39,20170216,15.293,15.682,25.8753
2017-02-17,6.9799,17.62,18.39,20170217,15.552,15.946,26.3109
2017-02-18,6.9831,17.63,18.4,20170218,15.591,15.986,26.3769
2017-02-19,6.9863,17.63,18.4,20170219,15.591,15.986,26.3769
2017-02-20,6.9895,17.63,18.4,20170220,15.591,15.986,26.3769
2017-02-21,6.9927,17.65,18.42,20170221,15.517,15.911,26.25315
2017-02-22,6.9958,17.66,18.44,20170222,15.416,15.804,26.0766
2017-02-23,6.999,17.67,18.45,20170223,15.44,15.828,26.1162
2017-02-24,7.0022,17.67,18.46,20170224,15.37,15.763,26.00895
2017-02-25,7.0054,17.68,18.48,20170225,15.341,15.737,25.96605
2017-02-26,7.0086,17.68,18.48,20170226,15.341,15.737,25.96605
2017-02-27,7.0118,17.68,18.48,20170227,15.341,15.737,25.96605
2017-02-28,7.015,17.68,18.48,20170228,15.341,15.737,25.96605
2017-03-01,7.0182,17.68,18.48,20170301,15.341,15.737,25.96605
2017-03-02,7.0214,17.72,18.55,20170302,15.291,15.688,25.8852
2017-03-03,7.0246,17.73,18.57,20170303,15.311,15.708,25.9182
2017-03-04,7.0278,17.74,18.58,20170304,15.311,15.708,25.9182
2017-03-05,7.031,17.74,18.58,20170305,15.311,15.708,25.9182
2017-03-06,7.0342,17.74,18.58,20170306,15.311,15.708,25.9182
2017-03-07,7.0374,17.76,18.62,20170307,15.384,15.781,26.03865
2017-03-08,7.0406,17.77,18.64,20170308,15.489,15.885,26.21025
2017-03-09,7.0438,17.78,18.65,20170309,15.47,15.866,26.1789
2017-03-10,7.047,17.79,18.67,20170310,15.382,15.788,26.0502
2017-03-11,7.0503,17.8,18.68,20170311,15.396,15.81,26.0865
2017-03-12,7.0535,17.8,18.68,20170312,15.396,15.81,26.0865
2017-03-13,7.0567,17.8,18.68,20170313,15.396,15.81,26.0865
2017-03-14,7.0599,17.82,18.72,20170314,15.393,15.814,26.0931
2017-03-15,7.0631,17.83,18.74,20170315,15.402,15.822,26.1063
2017-03-16,7.0688,17.84,18.75,20170316,15.405,15.826,26.1129
2017-03-17,7.0745,17.85,18.77,20170317,15.403,15.823,26.10795
2017-03-18,7.0803,17.87,18.78,20170318,15.511,15.931,26.28615
2017-03-19,7.086,17.87,18.78,20170319,15.511,15.931,26.28615
2017-03-20,7.0917,17.87,18.78,20170320,15.511,15.931,26.28615
2017-03-21,7.0974,17.91,18.82,20170321,15.48,15.901,26.23665
2017-03-22,7.1032,17.92,18.83,20170322,15.476,15.897,26.23005
2017-03-23,7.1089,17.94,18.83,20170323,15.484,15.905,26.24325
2017-03-24,7.1147,17.95,18.84,20170324,15.463,15.883,26.20695
2017-03-25,7.1204,17.95,18.84,20170325,15.463,15.883,26.20695
2017-03-26,7.1262,17.95,18.84,20170326,15.463,15.883,26.20695
2017-03-27,7.1319,17.95,18.84,20170327,15.463,15.883,26.20695
2017-03-28,7.1377,18.01,18.87,20170328,15.419,15.84,26.136
2017-03-29,7.1435,18.02,18.88,20170329,15.322,15.742,25.9743
2017-03-30,7.1492,18.04,18.88,20170330,15.275,15.695,25.89675
2017-03-31,7.155,18.05,18.89,20170331,15.277,15.634,25.7961
2017-04-01,7.1608,18.07,18.9,20170401,15.294,15.72,25.938
2017-04-02,7.1666,18.07,18.9,20170402,15.294,15.72,25.938
2017-04-03,7.1724,18.07,18.9,20170403,15.294,15.72,25.938
2017-04-04,7.1782,18.11,18.92,20170404,15.264,15.688,25.8852
2017-04-05,7.184,18.13,18.93,20170405,15.229,15.65,25.8225
2017-04-06,7.1898,18.14,18.93,20170406,15.26,15.682,25.8753
2017-04-07,7.1956,18.16,18.94,20170407,15.248,15.663,25.84395
2017-04-08,7.2014,18.17,18.95,20170408,15.137,15.554,25.6641
2017-04-09,7.2072,18.17,18.95,20170409,15.137,15.554,25.6641
2017-04-10,7.213,18.17,18.95,20170410,15.137,15.554,25.6641
2017-04-11,7.2189,18.22,18.97,20170411,15.102,15.521,25.60965
2017-04-12,7.2247,18.23,18.98,20170412,15.066,15.491,25.56015
