indice_tiempo,cer_diario,uva_diario,uvi_diario,usd_date_cotizacion,usd_date_cotizacion_int,usd_compra,usd_venta,uva_deuda,pesos_deuda,usd_deuda
2018-07-28,9.88514032809004,24.93,25.58,2018-07-28 00:00:00 +0000 UTC,20180730,26.963,28.017,46715.66,1164621.4038,41568.3836170896
2018-07-29,9.89673248165516,24.93,25.58,2018-07-29 00:00:00 +0000 UTC,20180730,26.963,28.017,46715.66,1164621.4038,41568.3836170896
2018-07-30,9.90833822916227,24.93,25.58,2018-07-30 00:00:00 +0000 UTC,20180730,26.963,28.017,46715.66,1164621.4038,41568.3836170896
2018-07-31,9.91995758655279,25.02,25.64,2018-07-31 00:00:00 +0000 UTC,20180731,26.993,28.028,46715.66,1168825.8132,41702.0769658913
2018-08-01,9.93159056978682,25.05,25.66,2018-08-01 00:00:00 +0000 UTC,20180801,27.193,28.225,46715.66,1170227.283,41460.6654738707
2018-08-02,9.94323719484319,25.08,25.69,2018-08-02 00:00:00 +0000 UTC,20180802,27.135,28.167,46715.66,1171628.7528,41595.7948237299
2018-08-03,9.95489747771944,25.11,25.71,2018-08-03 00:00:00 +0000 UTC,20180803,26.973,28.005,46715.66,1173030.2226,41886.4567970005
2018-08-04,9.9665714344319,25.14,25.73,2018-08-04 00:00:00 +0000 UTC,20180806,27.036,28.037,46715.66,1174431.6924,41888.6361736277
2018-08-05,9.97825908101566,25.14,25.73,2018-08-05 00:00:00 +0000 UTC,20180806,27.036,28.037,46715.66,1174431.6924,41888.6361736277
2018-08-06,9.98996043352463,25.14,25.73,2018-08-06 00:00:00 +0000 UTC,20180806,27.036,28.037,46715.66,1174431.6924,41888.6361736277
2018-08-07,10.0016755080315,25.23,25.79,2018-08-07 00:00:00 +0000 UTC,20180807,26.998,28.031,46715.66,1178636.1018,42047.5937997217
2018-08-08,10.013404320628,25.26,25.81,2018-08-08 00:00:00 +0000 UTC,20180808,27.201,28.232,46715.66,1180037.5716,41797.8737461037
2018-08-09,10.0251468874244,25.29,25.83,2018-08-09 00:00:00 +0000 UTC,20180809,27.664,28.696,46715.66,1181439.0414,41170.861492891
2018-08-10,10.03690322455,25.32,25.85,2018-08-10 00:00:00 +0000 UTC,20180810,28.721,29.798,46715.66,1182840.5112,39695.2987180348
2018-08-11,10.0486733481533,25.35,25.87,2018-08-11 00:00:00 +0000 UTC,20180813,29.591,30.68,46715.66,1184241.981,38599.8038135593
2018-08-12,10.0604572744013,25.35,25.87,2018-08-12 00:00:00 +0000 UTC,20180813,29.591,30.68,46715.66,1184241.981,38599.8038135593
2018-08-13,10.0722550194802,25.35,25.87,2018-08-13 00:00:00 +0000 UTC,20180813,29.591,30.68,46715.66,1184241.981,38599.8038135593
2018-08-14,10.0840665995952,25.44,25.93,2018-08-14 00:00:00 +0000 UTC,20180814,29.289,30.384,46715.66,1188446.3904,39114.2176935229
2018-08-15,10.0958920309703,25.47,25.95,2018-08-15 00:00:00 +0000 UTC,20180815,29.617,30.68,46715.66,1189847.8602,38782.5247783572
2018-08-16,10.1058394947439,25.5,25.97,2018-08-16 00:00:00 +0000 UTC,20180816,29.351,30.391,46715.66,1191249.33,39197.4377282748
2018-08-17,10.1157967597351,25.52,25.99,2018-08-17 00:00:00 +0000 UTC,20180817,29.385,30.425,46715.66,1192183.6432,39184.3432440427
2018-08-18,10.1257638356012,25.55,26.01,2018-08-18 00:00:00 +0000 UTC,20180821,29.51,30.551,46715.66,1193585.113,39068.6102909888
2018-08-19,10.1357407320087,25.55,26.01,2018-08-19 00:00:00 +0000 UTC,20180821,29.51,30.551,46715.66,1193585.113,39068.6102909888
2018-08-20,10.1457274586338,25.55,26.01,2018-08-20 00:00:00 +0000 UTC,20180821,29.51,30.551,46715.66,1193585.113,39068.6102909888
2018-08-21,10.1557240251622,25.55,26.01,2018-08-21 00:00:00 +0000 UTC,20180821,29.51,30.551,46715.66,1193585.113,39068.6102909888
2018-08-22,10.1657304412891,25.65,26.09,2018-08-22 00:00:00 +0000 UTC,20180822,29.77,30.817,46715.66,1198256.679,38882.9762468767
2018-08-23,10.1757467167194,25.67,26.11,2018-08-23 00:00:00 +0000 UTC,20180823,29.939,30.982,46715.66,1199190.9922,38706.0548770254
2018-08-24,10.1857728611674,25.7,26.12,2018-08-24 00:00:00 +0000 UTC,20180824,30.42,31.469,46715.66,1200592.462,38151.5924242906
2018-08-25,10.195808884357,25.72,26.14,2018-08-25 00:00:00 +0000 UTC,20180827,30.501,31.541,46715.66,1201526.7752,38094.1243207254
2018-08-26,10.2058547960216,25.72,26.14,2018-08-26 00:00:00 +0000 UTC,20180827,30.501,31.541,46715.66,1201526.7752,38094.1243207254
2018-08-27,10.2159106059045,25.72,26.14,2018-08-27 00:00:00 +0000 UTC,20180827,30.501,31.541,46715.66,1201526.7752,38094.1243207254
2018-08-28,10.2259763237583,25.8,26.19,2018-08-28 00:00:00 +0000 UTC,20180828,30.978,32.055,46715.66,1205264.028,37599.8760879738
2018-08-29,10.2360519593454,25.82,26.21,2018-08-29 00:00:00 +0000 UTC,20180829,33.136,34.402,46715.66,1206198.3412,35061.8667868147
2018-08-30,10.2461375224375,25.85,26.22,2018-08-30 00:00:00 +0000 UTC,20180830,37.872,39.775,46715.66,1207599.811,30360.7746323067
2018-08-31,10.2562330228163,25.87,26.24,2018-08-31 00:00:00 +0000 UTC,20180831,36.188,37.998,46715.66,1208534.1242,31805.2035422917
2018-09-01,10.2663384702731,25.9,26.26,2018-09-01 00:00:00 +0000 UTC,20180903,37.169,38.986,46715.66,1209935.594,31035.1304057867
2018-09-02,10.2764538746085,25.9,26.26,2018-09-02 00:00:00 +0000 UTC,20180903,37.169,38.986,46715.66,1209935.594,31035.1304057867
2018-09-03,10.2865792456331,25.9,26.26,2018-09-03 00:00:00 +0000 UTC,20180903,37.169,38.986,46715.66,1209935.594,31035.1304057867
2018-09-04,10.2967145931672,25.98,26.31,2018-09-04 00:00:00 +0000 UTC,20180904,37.895,39.688,46715.66,1213672.8468,30580.3478834912
2018-09-05,10.3068599270404,26,26.32,2018-09-05 00:00:00 +0000 UTC,20180905,37.481,39.246,46715.66,1214607.16,30948.5593436274
2018-09-06,10.3170152570923,26.03,26.34,2018-09-06 00:00:00 +0000 UTC,20180906,36.54,38.319,46715.66,1216008.6298,31733.8299485895
2018-09-07,10.3271805931723,26.05,26.36,2018-09-07 00:00:00 +0000 UTC,20180907,36.066,37.811,46715.66,1216942.943,32184.8917775251
2018-09-08,10.337355945139,26.08,26.37,2018-09-08 00:00:00 +0000 UTC,20180910,36.438,38.184,46715.66,1218344.4128,31907.1970668343
2018-09-09,10.3475413228613,26.08,26.37,2018-09-09 00:00:00 +0000 UTC,20180910,36.438,38.184,46715.66,1218344.4128,31907.1970668343
2018-09-10,10.3577367362174,26.08,26.37,2018-09-10 00:00:00 +0000 UTC,20180910,36.438,38.184,46715.66,1218344.4128,31907.1970668343
2018-09-11,10.3679421950955,26.16,26.43,2018-09-11 00:00:00 +0000 UTC,20180911,36.985,38.713,46715.66,1222081.6656,31567.733464211
2018-09-12,10.3781577093934,26.18,26.44,2018-09-12 00:00:00 +0000 UTC,20180912,37.337,39.083,46715.66,1223015.9788,31292.7866028708
2018-09-13,10.3883832890186,26.21,26.46,2018-09-13 00:00:00 +0000 UTC,20180913,38.435,40.223,46715.66,1224417.4486,30440.7291499888
2018-09-14,10.3986189438886,26.23,26.48,2018-09-14 00:00:00 +0000 UTC,20180914,38.754,40.512,46715.66,1225351.7618,30246.6370902449
2018-09-15,10.4088646839304,26.26,26.49,2018-09-15 00:00:00 +0000 UTC,20180917,38.655,40.408,46715.66,1226753.2316,30359.1672837062
2018-09-16,10.4221474770864,26.26,26.49,2018-09-16 00:00:00 +0000 UTC,20180917,38.655,40.408,46715.66,1226753.2316,30359.1672837062
2018-09-17,10.435447220467,26.26,26.49,2018-09-17 00:00:00 +0000 UTC,20180917,38.655,40.408,46715.66,1226753.2316,30359.1672837062
2018-09-18,10.4487639357025,26.35,26.54,2018-09-18 00:00:00 +0000 UTC,20180918,38.756,40.502,46715.66,1230957.641,30392.5149622241
2018-09-19,10.4620976444506,26.39,26.56,2018-09-19 00:00:00 +0000 UTC,20180919,38.388,40.124,46715.66,1232826.2674,30725.4079204466
2018-09-20,10.4754483683969,26.42,26.58,2018-09-20 00:00:00 +0000 UTC,20180920,37.252,38.977,46715.66,1234227.7372,31665.5396054083
2018-09-21,10.4888161292546,26.45,26.61,2018-09-21 00:00:00 +0000 UTC,20180921,36.395,38.136,46715.66,1235629.207,32400.5980438431
2018-09-22,10.5022009487644,26.49,26.64,2018-09-22 00:00:00 +0000 UTC,20180924,36.435,38.175,46715.66,1237497.8334,32416.4461925344
2018-09-23,10.515602848695,26.49,26.64,2018-09-23 00:00:00 +0000 UTC,20180924,36.435,38.175,46715.66,1237497.8334,32416.4461925344
2018-09-24,10.5290218508429,26.49,26.64,2018-09-24 00:00:00 +0000 UTC,20180924,36.435,38.175,46715.66,1237497.8334,32416.4461925344
2018-09-25,10.5424579770321,26.59,26.73,2018-09-25 00:00:00 +0000 UTC,20180925,37.069,38.882,46715.66,1242169.3994,31947.1580525693
2018-09-26,10.5559112491149,26.62,26.77,2018-09-26 00:00:00 +0000 UTC,20180926,37.653,39.436,46715.66,1243570.8692,31533.8997159955
2018-09-27,10.569381688971,26.66,26.8,2018-09-27 00:00:00 +0000 UTC,20180927,38.603,40.529,46715.66,1245439.4956,30729.5885810161
2018-09-28,10.5828693185084,26.69,26.83,2018-09-28 00:00:00 +0000 UTC,20180928,39.882,41.886,46715.66,1246840.9654,29767.4871174139
2018-09-29,10.5963741596629,26.73,26.86,2018-09-29 00:00:00 +0000 UTC,20181001,38.764,40.74,46715.66,1248709.5918,30650.7018114875
2018-09-30,10.6098962343983,26.73,26.86,2018-09-30 00:00:00 +0000 UTC,20181001,38.764,40.74,46715.66,1248709.5918,30650.7018114875
2018-10-01,10.6234355647065,26.73,26.86,2018-10-01 00:00:00 +0000 UTC,20181001,38.764,40.74,46715.66,1248709.5918,30650.7018114875
2018-10-02,10.6369921726073,26.83,26.96,2018-10-02 00:00:00 +0000 UTC,20181002,37.097,39.067,46715.66,1253381.1578,32082.8616940128
2018-10-03,10.6505660801487,26.86,26.99,2018-10-03 00:00:00 +0000 UTC,20181003,36.754,38.732,46715.66,1254782.6276,32396.5358773107
2018-10-04,10.664157309407,26.9,27.02,2018-10-04 00:00:00 +0000 UTC,20181004,37.449,39.445,46715.66,1256651.254,31858.3154772468
2018-10-05,10.6777658824863,26.93,27.05,2018-10-05 00:00:00 +0000 UTC,20181005,37.021,38.908,46715.66,1258052.7238,32334.037313663
2018-10-06,10.6913918215193,26.96,27.08,2018-10-06 00:00:00 +0000 UTC,20181008,36.649,38.559,46715.66,1259454.1936,32663.0408879898
2018-10-07,10.7050351486666,26.96,27.08,2018-10-07 00:00:00 +0000 UTC,20181008,36.649,38.559,46715.66,1259454.1936,32663.0408879898
2018-10-08,10.7186958861174,26.96,27.08,2018-10-08 00:00:00 +0000 UTC,20181008,36.649,38.559,46715.66,1259454.1936,32663.0408879898
2018-10-09,10.732374056089,27.07,27.18,2018-10-09 00:00:00 +0000 UTC,20181009,36.291,38.178,46715.66,1264592.9162,33123.6030226832
2018-10-10,10.7460696808271,27.1,27.21,2018-10-10 00:00:00 +0000 UTC,20181010,36.281,38.174,46715.66,1265994.386,33163.7865039032
2018-10-11,10.7597827826057,27.14,27.24,2018-10-11 00:00:00 +0000 UTC,20181011,35.869,37.769,46715.66,1267863.0124,33568.8795678996
2018-10-12,10.7735133837274,27.17,27.28,2018-10-12 00:00:00 +0000 UTC,20181012,35.708,37.6,46715.66,1269264.4822,33757.0341010638
2018-10-13,10.7872615065233,27.21,27.31,2018-10-13 00:00:00 +0000 UTC,20181016,35.206,37.111,46715.66,1271133.1086,34252.1923041686
2018-10-14,10.8010271733527,27.21,27.31,2018-10-14 00:00:00 +0000 UTC,20181016,35.206,37.111,46715.66,1271133.1086,34252.1923041686
2018-10-15,10.8148104066037,27.21,27.31,2018-10-15 00:00:00 +0000 UTC,20181016,35.206,37.111,46715.66,1271133.1086,34252.1923041686
2018-10-16,10.8368024308141,27.21,27.31,2018-10-16 00:00:00 +0000 UTC,20181016,35.206,37.111,46715.66,1271133.1086,34252.1923041686
2018-10-17,10.858839176024,27.37,27.44,2018-10-17 00:00:00 +0000 UTC,20181017,35.381,37.286,46715.66,1278607.6142,34291.8954621037
2018-10-18,10.8809207331737,27.42,27.47,2018-10-18 00:00:00 +0000 UTC,20181018,35.607,37.507,46715.66,1280943.3972,34152.1155304343
2018-10-19,10.9030471933889,27.48,27.5,2018-10-19 00:00:00 +0000 UTC,20181019,35.632,37.532,46715.66,1283746.3368,34204.0481935415
2018-10-20,10.9252186479803,27.53,27.53,2018-10-20 00:00:00 +0000 UTC,20181022,35.521,37.42,46715.66,1286082.1198,34368.843393907
2018-10-21,10.9474351884446,27.53,27.53,2018-10-21 00:00:00 +0000 UTC,20181022,35.521,37.42,46715.66,1286082.1198,34368.843393907
2018-10-22,10.9696969064641,27.53,27.53,2018-10-22 00:00:00 +0000 UTC,20181022,35.521,37.42,46715.66,1286082.1198,34368.843393907
2018-10-23,10.9920038939081,27.7,27.73,2018-10-23 00:00:00 +0000 UTC,20181023,35.682,37.577,46715.66,1294023.782,34436.5910530378
2018-10-24,11.0143562428322,27.76,27.8,2018-10-24 00:00:00 +0000 UTC,20181024,35.975,37.876,46715.66,1296826.7216,34238.7454219031
2018-10-25,11.0367540454795,27.81,27.87,2018-10-25 00:00:00 +0000 UTC,20181025,35.9,37.785,46715.66,1299162.5046,34383.0224851131
2018-10-26,11.0591973942806,27.87,27.93,2018-10-26 00:00:00 +0000 UTC,20181026,35.96,37.845,46715.66,1301965.4442,34402.5748236227
2018-10-27,11.0816863818541,27.93,28,2018-10-27 00:00:00 +0000 UTC,20181029,35.865,37.765,46715.66,1304768.3838,34549.6725486562
2018-10-28,11.1042211010069,27.93,28,2018-10-28 00:00:00 +0000 UTC,20181029,35.865,37.765,46715.66,1304768.3838,34549.6725486562
2018-10-29,11.1268016447345,27.93,28,2018-10-29 00:00:00 +0000 UTC,20181029,35.865,37.765,46715.66,1304768.3838,34549.6725486562
2018-10-30,11.1494281062216,28.1,28.2,2018-10-30 00:00:00 +0000 UTC,20181030,35.882,37.782,46715.66,1312710.046,34744.323910857
2018-10-31,11.1721005788427,28.16,28.27,2018-10-31 00:00:00 +0000 UTC,20181031,35.084,36.984,46715.66,1315512.9856,35569.7865455332
2018-11-01,11.1948191561616,28.21,28.34,2018-11-01 00:00:00 +0000 UTC,20181101,34.874,36.775,46715.66,1317848.7686,35835.4525791978
2018-11-02,11.2175839319328,28.27,28.4,2018-11-02 00:00:00 +0000 UTC,20181102,34.703,36.604,46715.66,1320651.7082,36079.4368976068
2018-11-03,11.2403950001013,28.33,28.47,2018-11-03 00:00:00 +0000 UTC,20181105,34.698,36.6,46715.66,1323454.6478,36159.9630546448
2018-11-04,11.2632524548031,28.33,28.47,2018-11-04 00:00:00 +0000 UTC,20181105,34.698,36.6,46715.66,1323454.6478,36159.9630546448
2018-11-05,11.2861563903657,28.33,28.47,2018-11-05 00:00:00 +0000 UTC,20181105,34.698,36.6,46715.66,1323454.6478,36159.9630546448
2018-11-06,11.3091069013085,28.5,28.68,2018-11-06 00:00:00 +0000 UTC,20181107,34.855,36.724,46715.66,1331396.31,36254.1201938787
2018-11-07,11.3321040823428,28.5,28.68,2018-11-07 00:00:00 +0000 UTC,20181107,34.855,36.724,46715.66,1331396.31,36254.1201938787
2018-11-08,11.3551480283728,28.62,28.81,2018-11-08 00:00:00 +0000 UTC,20181108,34.63,36.532,46715.66,1337002.1892,36598.1109493047
2018-11-09,11.3782388344956,28.68,28.88,2018-11-09 00:00:00 +0000 UTC,20181109,34.483,36.384,46715.66,1339805.1288,36824.019591029
2018-11-10,11.4013765960016,28.73,28.95,2018-11-10 00:00:00 +0000 UTC,20181112,34.521,36.423,46715.66,1342140.9118,36848.7195398512
2018-11-11,11.4245614083752,28.73,28.95,2018-11-11 00:00:00 +0000 UTC,20181112,34.521,36.423,46715.66,1342140.9118,36848.7195398512
2018-11-12,11.4477933672945,28.73,28.95,2018-11-12 00:00:00 +0000 UTC,20181112,34.521,36.423,46715.66,1342140.9118,36848.7195398512
2018-11-13,11.4710725686328,28.91,29.16,2018-11-13 00:00:00 +0000 UTC,20181113,35.082,36.97,46715.66,1350549.7306,36530.9637706248
2018-11-14,11.4943991084578,28.97,29.23,2018-11-14 00:00:00 +0000 UTC,20181114,35.096,36.998,46715.66,1353352.6702,36579.0764419698
2018-11-15,11.5177730830329,29.03,29.3,2018-11-15 00:00:00 +0000 UTC,20181115,35.083,36.979,46715.66,1356155.6098,36673.6691040861
2018-11-16,11.5379823890175,29.09,29.37,2018-11-16 00:00:00 +0000 UTC,20181116,35.077,36.978,46715.66,1358958.5494,36750.4610687436
2018-11-17,11.5582271546388,29.14,29.44,2018-11-17 00:00:00 +0000 UTC,20181120,35.284,37.172,46715.66,1361294.3324,36621.4982352308
2018-11-18,11.5785074421148,29.14,29.44,2018-11-18 00:00:00 +0000 UTC,20181120,35.284,37.172,46715.66,1361294.3324,36621.4982352308
2018-11-19,11.598823313773,29.14,29.44,2018-11-19 00:00:00 +0000 UTC,20181120,35.284,37.172,46715.66,1361294.3324,36621.4982352308
2018-11-20,11.61917483205,29.14,29.44,2018-11-20 00:00:00 +0000 UTC,20181120,35.284,37.172,46715.66,1361294.3324,36621.4982352308
2018-11-21,11.6395620594921,29.34,29.68,2018-11-21 00:00:00 +0000 UTC,20181121,35.322,37.245,46715.66,1370637.4644,36800.5763028595
2018-11-22,11.6599850587552,29.39,29.71,2018-11-22 00:00:00 +0000 UTC,20181122,35.522,37.433,46715.66,1372973.2474,36678.1515614565
2018-11-23,11.6804438926053,29.45,29.74,2018-11-23 00:00:00 +0000 UTC,20181123,36.566,38.507,46715.66,1375776.187,35727.9504245981
2018-11-24,11.7009386239183,29.5,29.77,2018-11-24 00:00:00 +0000 UTC,20181126,38.03,39.972,46715.66,1378111.97,34476.9331031722
2018-11-25,11.7214693156808,29.5,29.77,2018-11-25 00:00:00 +0000 UTC,20181126,38.03,39.972,46715.66,1378111.97,34476.9331031722
2018-11-26,11.7420360309896,29.5,29.77,2018-11-26 00:00:00 +0000 UTC,20181126,38.03,39.972,46715.66,1378111.97,34476.9331031722
2018-11-27,11.7626388330523,29.65,29.85,2018-11-27 00:00:00 +0000 UTC,20181127,37.642,39.582,46715.66,1385119.319,34993.6667929867
2018-11-28,11.7832777851875,29.7,29.88,2018-11-28 00:00:00 +0000 UTC,20181128,37.59,39.537,46715.66,1387455.102,35092.5740951514
2018-11-29,11.8039529508246,29.76,29.91,2018-11-29 00:00:00 +0000 UTC,20181129,36.805,38.805,46715.66,1390258.0416,35826.7759721685
2018-11-30,11.8246643935047,29.81,29.94,2018-11-30 00:00:00 +0000 UTC,20181203,35.672,37.615,46715.66,1392593.8246,37022.3002685099
2018-12-01,11.8454121768801,29.81,29.94,2018-12-01 00:00:00 +0000 UTC,20181203,35.672,37.615,46715.66,1392593.8246,37022.3002685099
2018-12-02,11.8661963647149,29.81,29.94,2018-12-02 00:00:00 +0000 UTC,20181203,35.672,37.615,46715.66,1392593.8246,37022.3002685099
2018-12-03,11.8870170208851,29.81,29.94,2018-12-03 00:00:00 +0000 UTC,20181203,35.672,37.615,46715.66,1392593.8246,37022.3002685099
2018-12-04,11.9078742093787,30.02,30.05,2018-12-04 00:00:00 +0000 UTC,20181204,36.393,38.318,46715.66,1402404.1132,36599.0947648625
2018-12-05,11.9287679942961,30.07,30.08,2018-12-05 00:00:00 +0000 UTC,20181205,36.738,38.682,46715.66,1404739.8962,36315.0792668425
2018-12-06,11.94969843985,30.12,30.11,2018-12-06 00:00:00 +0000 UTC,20181206,36.723,38.667,46715.66,1407075.6792,36389.5745519435
2018-12-07,11.9706656103658,30.18,30.14,2018-12-07 00:00:00 +0000 UTC,20181207,36.371,38.308,46715.66,1409878.6188,36803.7647175525
2018-12-08,11.991669570282,30.23,30.17,2018-12-08 00:00:00 +0000 UTC,20181210,36.804,38.754,46715.66,1412214.4018,36440.4810290551
2018-12-09,12.0127103841499,30.23,30.17,2018-12-09 00:00:00 +0000 UTC,20181210,36.804,38.754,46715.66,1412214.4018,36440.4810290551
2018-12-10,12.0337881166341,30.23,30.17,2018-12-10 00:00:00 +0000 UTC,20181210,36.804,38.754,46715.66,1412214.4018,36440.4810290551
2018-12-11,12.0549028325127,30.39,30.25,2018-12-11 00:00:00 +0000 UTC,20181211,36.807,38.751,46715.66,1419688.9074,36636.1876441898
2018-12-12,12.0760545966777,30.44,30.28,2018-12-12 00:00:00 +0000 UTC,20181212,36.672,38.616,46715.66,1422024.6904,36824.7537393826
2018-12-13,12.0972434741344,30.5,30.31,2018-12-13 00:00:00 +0000 UTC,20181213,36.859,38.803,46715.66,1424827.63,36719.5224596036
2018-12-14,12.1184695300028,30.55,30.34,2018-12-14 00:00:00 +0000 UTC,20181214,37.082,39.027,46715.66,1427163.413,36568.6169318677
2018-12-15,12.1397328295166,30.6,30.37,2018-12-15 00:00:00 +0000 UTC,20181217,37.275,39.219,46715.66,1429499.196,36449.1495448635
2018-12-16,12.1520741113436,30.6,30.37,2018-12-16 00:00:00 +0000 UTC,20181217,37.275,39.219,46715.66,1429499.196,36449.1495448635
2018-12-17,12.1644279393475,30.6,30.37,2018-12-17 00:00:00 +0000 UTC,20181217,37.275,39.219,46715.66,1429499.196,36449.1495448635
2018-12-18,12.176794326283,30.72,30.46,2018-12-18 00:00:00 +0000 UTC,20181218,37.248,39.185,46715.66,1435105.0752,36623.8375704989
2018-12-19,12.1891732849174,30.75,30.49,2018-12-19 00:00:00 +0000 UTC,20181219,37.384,39.328,46715.66,1436506.545,36526.3055583808
2018-12-20,12.2015648280311,30.78,30.51,2018-12-20 00:00:00 +0000 UTC,20181220,37.105,39.049,46715.66,1437908.0148,36823.1712668698
2018-12-21,12.2139689684176,30.81,30.54,2018-12-21 00:00:00 +0000 UTC,20181221,37.088,39.034,46715.66,1439309.4846,36873.2255110929
2018-12-22,12.2263857188834,30.84,30.56,2018-12-22 00:00:00 +0000 UTC,20181226,37.54,39.484,46715.66,1440710.9544,36488.4751899504
2018-12-23,12.2388150922477,30.84,30.56,2018-12-23 00:00:00 +0000 UTC,20181226,37.54,39.484,46715.66,1440710.9544,36488.4751899504
2018-12-24,12.2512571013431,30.84,30.56,2018-12-24 00:00:00 +0000 UTC,20181226,37.54,39.484,46715.66,1440710.9544,36488.4751899504
2018-12-25,12.2637117590152,30.84,30.56,2018-12-25 00:00:00 +0000 UTC,20181226,37.54,39.484,46715.66,1440710.9544,36488.4751899504
2018-12-26,12.2761790781224,30.84,30.56,2018-12-26 00:00:00 +0000 UTC,20181226,37.54,39.484,46715.66,1440710.9544,36488.4751899504
2018-12-27,12.2886590715365,31,30.66,2018-12-27 00:00:00 +0000 UTC,20181227,37.459,39.403,46715.66,1448185.46,36753.1776768266
2018-12-28,12.3011517521421,31.03,30.69,2018-12-28 00:00:00 +0000 UTC,20181228,36.906,38.849,46715.66,1449586.9298,37313.365332441
2018-12-29,12.3136571328371,31.06,30.71,2018-12-29 00:00:00 +0000 UTC,20190102,36.803,38.744,46715.66,1450988.3996,37450.6607371464
2018-12-30,12.3261752265325,31.06,30.71,2018-12-30 00:00:00 +0000 UTC,20190102,36.803,38.744,46715.66,1450988.3996,37450.6607371464
2018-12-31,12.3387060461523,31.06,30.71,2018-12-31 00:00:00 +0000 UTC,20190102,36.803,38.744,46715.66,1450988.3996,37450.6607371464
2019-01-01,12.3512496046336,31.06,30.71,2019-01-01 00:00:00 +0000 UTC,20190102,36.803,38.744,46715.66,1450988.3996,37450.6607371464
2019-01-02,12.3638059149269,31.06,30.71,2019-01-02 00:00:00 +0000 UTC,20190102,36.803,38.744,46715.66,1450988.3996,37450.6607371464
2019-01-03,12.3763749899958,31.22,30.82,2019-01-03 00:00:00 +0000 UTC,20190103,36.567,38.511,46715.66,1458462.9052,37871.3330009608
2019-01-04,12.3889568428168,31.25,30.84,2019-01-04 00:00:00 +0000 UTC,20190104,36.461,38.405,46715.66,1459864.375,38012.3519073037
2019-01-05,12.4015514863798,31.29,30.86,2019-01-05 00:00:00 +0000 UTC,20190107,36.455,38.403,46715.66,1461733.0014,38062.9899070385
2019-01-06,12.4141589336881,31.29,30.86,2019-01-06 00:00:00 +0000 UTC,20190107,36.455,38.403,46715.66,1461733.0014,38062.9899070385
2019-01-07,12.4267791977579,31.29,30.86,2019-01-07 00:00:00 +0000 UTC,20190107,36.455,38.403,46715.66,1461733.0014,38062.9899070385
2019-01-08,12.4394122916187,31.38,30.92,2019-01-08 00:00:00 +0000 UTC,20190108,36.687,38.634,46715.66,1465937.4108,37944.2307501165
2019-01-09,12.4520582283134,31.41,30.95,2019-01-09 00:00:00 +0000 UTC,20190109,36.554,38.499,46715.66,1467338.8806,38113.6881633289
2019-01-10,12.4647170208979,31.45,30.97,2019-01-10 00:00:00 +0000 UTC,20190110,36.219,38.163,46715.66,1469207.507,38498.2183528549
2019-01-11,12.4773886824417,31.48,30.99,2019-01-11 00:00:00 +0000 UTC,20190111,36.086,38.031,46715.66,1470608.9768,38668.6907207278
2019-01-12,12.4900732260274,31.51,31.01,2019-01-12 00:00:00 +0000 UTC,20190114,36.111,38.057,46715.66,1472010.4466,38679.0983682371
2019-01-13,12.5027706647508,31.51,31.01,2019-01-13 00:00:00 +0000 UTC,20190114,36.111,38.057,46715.66,1472010.4466,38679.0983682371
2019-01-14,12.5154810117212,31.51,31.01,2019-01-14 00:00:00 +0000 UTC,20190114,36.111,38.057,46715.66,1472010.4466,38679.0983682371
2019-01-15,12.5282042800611,31.61,31.08,2019-01-15 00:00:00 +0000 UTC,20190115,36.252,38.197,46715.66,1476682.0126,38659.6332853365
2019-01-16,12.5385818265261,31.64,31.1,2019-01-16 00:00:00 +0000 UTC,20190116,36.522,38.467,46715.66,1478083.4824,38424.7142329789
2019-01-17,12.548967969073,31.66,31.12,2019-01-17 00:00:00 +0000 UTC,20190117,36.79,38.739,46715.66,1479017.7956,38179.0390975503
2019-01-18,12.5593627148222,31.69,31.14,2019-01-18 00:00:00 +0000 UTC,20190118,36.611,38.561,46715.66,1480419.2654,38391.6201706387
2019-01-19,12.5697660709002,31.72,31.16,2019-01-19 00:00:00 +0000 UTC,20190121,36.741,38.69,46715.66,1481820.7352,38299.8380770225
2019-01-20,12.5801780444391,31.72,31.16,2019-01-20 00:00:00 +0000 UTC,20190121,36.741,38.69,46715.66,1481820.7352,38299.8380770225
2019-01-21,12.5905986425771,31.72,31.16,2019-01-21 00:00:00 +0000 UTC,20190121,36.741,38.69,46715.66,1481820.7352,38299.8380770225
2019-01-22,12.6010278724583,31.8,31.24,2019-01-22 00:00:00 +0000 UTC,20190122,36.572,38.527,46715.66,1485557.988,38558.8804734342
2019-01-23,12.6114657412325,31.82,31.27,2019-01-23 00:00:00 +0000 UTC,20190123,36.622,38.576,46715.66,1486492.3012,38534.1222832849
2019-01-24,12.6219122560558,31.85,31.3,2019-01-24 00:00:00 +0000 UTC,20190124,36.529,38.483,46715.66,1487893.771,38663.6637216433
2019-01-25,12.6323674240899,31.87,31.33,2019-01-25 00:00:00 +0000 UTC,20190125,36.234,38.186,46715.66,1488828.0842,38988.8462839784
2019-01-26,12.6428312525026,31.9,31.36,2019-01-26 00:00:00 +0000 UTC,20190128,36.182,38.137,46715.66,1490229.554,39075.6890683588
2019-01-27,12.6533037484676,31.9,31.36,2019-01-27 00:00:00 +0000 UTC,20190128,36.182,38.137,46715.66,1490229.554,39075.6890683588
